YEAR,ROUND,CONF_1,TEAM_1,SEED_1,SEED_2,CONF_2,TEAM_2,SCORE_diff,K TEMPO_diff,KADJ T_diff,K OFF_diff,KADJ O_diff,K DEF_diff,KADJ D_diff,KADJ EM_diff,BADJ EM_diff,BADJ O_diff,BADJ D_diff,BARTHAG_diff,GAMES_diff,W_diff,L_diff,WIN%_diff,EFG%_diff,EFG%D_diff,FTR_diff,FTRD_diff,TOV%_diff,TOV%D_diff,OREB%_diff,DREB%_diff,OP OREB%_diff,OP DREB%_diff,RAW T_diff,2PT%_diff,2PT%D_diff,3PT%_diff,3PT%D_diff,BLK%_diff,BLKED%_diff,AST%_diff,OP AST%_diff,2PTR_diff,3PTR_diff,2PTRD_diff,3PTRD_diff,BADJ T_diff,AVG HGT_diff,EFF HGT_diff,EXP_diff,TALENT_diff,FT%_diff,OP FT%_diff,PPPO_diff,PPPD_diff,ELITE SOS_diff,WAB_diff,POWER RATING_diff,POWER_diff,PATH_diff,DRAW_diff,WINS_diff,POOL VALUE_diff,POWER-PATH_diff,NET RPI_diff,RESUME_diff,ELO_diff,B POWER_diff,Q1 W_diff,Q2 W_diff,Q1 PLUS Q2 W_diff,Q3 Q4 L_diff,PLUS 500_diff,R SCORE_diff,DUNKS FG%_diff,DUNKS SHARE_diff,DUNKS FG%D_diff,DUNKS D SHARE_diff,CLOSE TWOS FG%_diff,CLOSE TWOS SHARE_diff,CLOSE TWOS FG%D_diff,CLOSE TWOS D SHARE_diff,FARTHER TWOS FG%_diff,FARTHER TWOS SHARE_diff,FARTHER TWOS FG%D_diff,FARTHER TWOS D SHARE_diff,THREES FG%_diff,THREES SHARE_diff,THREES FG%D_diff,THREES D SHARE_diff,target
2024,64,B12,BYU,24.0,41.0,A10,Duquesne,,3.193,2.734,12.098,13.565,0.138,1.927,11.638,11.477,14.319,2.842,0.146,-1.0,0.0,-1.0,2.05,5.0,0.0,-7.8,-3.2,-2.3,-3.5,2.9,5.3,-5.3,-2.9,3.2,8.4,-0.2,0.9,0.1,-5.0,-4.3,9.4,-5.1,-11.0,11.0,3.2,-3.2,2.696,1.998,1.101,0.233,19.283,2.4,-0.9,0.121,0.002,11.228,4.7,,15.9,-8.4,,0.0,19.2,24.3,-69.0,-45.0,-3.0,-73.5,4.0,-1.0,3.0,-3.0,2.0,98.0,11.0,-2.9,8.8,0.8,19.8,-7.6,11.4,-6.3,-5.4,-3.4,-6.8,9.5,0.9,11.0,0.1,-3.2,
2024,64,ACC,Clemson,21.0,44.0,MWC,New Mexico,,-4.844,-6.575,1.012,2.015,6.612,4.015,-2.0,-1.957,1.888,3.845,-0.028,-2.0,-4.0,2.0,-7.904,2.9,0.7,-2.5,-2.3,1.0,-5.9,-5.7,1.8,-1.8,5.7,-4.8,3.0,-2.1,2.0,3.4,-2.3,-2.8,4.1,-10.1,-10.4,10.4,-4.0,4.0,-6.578,1.253,0.596,0.367,8.558,7.2,0.4,0.011,0.068,4.824,-0.8,,-1.5,1.4,,0.0,-2.9,-2.9,13.0,-17.0,36.0,-1.5,0.0,2.0,2.0,-1.0,-7.0,4.83,13.1,0.7,-3.6,-1.0,5.2,-10.6,-5.9,-6.4,3.4,0.1,6.1,2.5,2.0,10.4,3.4,4.0,
2024,64,B12,Texas Tech,22.0,43.0,ACC,North Carolina St.,,-1.69,-1.419,2.237,3.558,-1.927,-1.93,5.489,6.244,3.558,-2.686,0.087,-3.0,1.0,-4.0,8.586,2.1,-1.4,2.1,-5.3,2.8,-0.9,1.6,-1.0,1.0,-1.6,-1.7,1.4,0.1,1.9,-2.8,-2.3,2.4,9.8,-1.6,-7.6,7.6,-3.7,3.7,-1.459,-0.62,-0.826,-0.324,1.537,4.4,-2.2,0.022,-0.017,3.648,4.0,,5.8,-2.7,,0.0,6.3,8.5,-37.0,-21.0,-22.0,-32.5,3.0,-2.0,1.0,-1.0,5.0,77.23,0.0,5.4,-1.8,-0.3,2.4,-1.6,0.8,-5.0,-1.9,-6.1,1.6,1.4,1.9,7.7,-2.7,3.6,
2024,64,SEC,South Carolina,23.0,42.0,P12,Oregon,,-3.88,-4.289,1.289,0.699,-1.435,-0.936,1.634,1.805,1.1,-0.705,0.027,-1.0,3.0,-4.0,11.141,-1.0,-3.5,-0.5,-2.0,0.7,-3.0,4.4,-0.9,0.9,-4.4,-3.9,-1.6,-4.8,-0.1,-0.7,-1.6,4.1,9.5,-2.8,-4.3,4.3,5.0,-5.0,-4.129,0.673,-0.012,0.273,-4.403,-0.1,0.8,0.011,-0.017,-0.051,3.3,,2.6,-0.6,,0.0,1.5,3.2,-8.0,-15.0,-31.0,-7.0,2.0,0.0,2.0,1.0,7.0,59.91,-11.0,-0.9,-12.0,-0.1,-1.2,0.5,-5.3,1.8,-5.2,-4.7,-3.6,3.1,-0.1,4.2,-0.7,-4.9,
2024,64,P12,Washington St.,25.0,40.0,MVC,Drake,,-1.993,-3.018,-3.587,-2.188,-0.833,-3.689,1.502,1.477,-2.048,-3.525,0.028,0.0,-3.0,3.0,-9.091,-2.8,-3.7,-0.9,1.7,2.2,-1.5,8.7,-2.8,2.8,-8.7,-2.0,-2.5,-5.0,-2.5,-1.0,7.7,-0.6,-10.2,2.7,7.6,-7.6,7.8,-7.8,-2.879,2.936,1.616,-0.062,14.742,-6.2,3.3,-0.034,-0.007,8.666,0.2,,5.1,-1.4,,0.0,6.0,6.5,-2.0,-34.0,22.0,-10.0,2.0,0.0,2.0,-1.0,-7.0,47.41,9.3,5.7,-11.7,3.3,-3.6,6.0,-8.3,9.4,-2.3,1.6,-4.5,-1.7,-2.5,-7.6,-1.0,-7.8,
2024,64,A10,Dayton,28.0,37.0,MWC,Nevada,,-2.489,-2.467,2.146,3.051,2.154,2.568,0.483,-0.235,2.377,2.612,-0.008,-1.0,-1.0,0.0,-0.706,3.3,-0.3,-9.0,-12.5,0.8,-1.6,-0.6,-1.8,1.8,0.6,-2.4,1.1,-0.9,3.7,0.4,0.1,3.3,0.2,-4.2,-10.9,10.9,0.6,-0.6,-2.777,-0.988,0.497,-0.231,4.879,1.1,3.6,0.025,0.021,0.2,-0.1,,-0.2,1.5,,0.0,-0.8,-1.7,-10.0,43.0,13.0,-14.0,-3.0,3.0,0.0,-1.0,-2.0,-5.33,-1.0,6.1,-1.7,-1.4,2.2,0.4,5.0,-8.8,-5.7,-11.4,-1.6,9.5,3.7,10.9,0.4,-0.7,
2024,64,SEC,Florida,27.0,38.0,P12,Colorado,,3.875,4.183,1.113,1.738,3.72,2.016,-0.278,1.18,2.465,1.285,0.009,1.0,0.0,1.0,-2.017,-3.8,-0.5,3.3,6.1,-2.3,-0.7,5.1,-4.9,4.9,-5.1,3.9,-1.9,-1.1,-5.2,0.3,6.6,0.3,-5.9,-2.3,-4.1,4.1,2.6,-2.6,3.887,-0.203,1.034,-0.493,-8.8,-6.6,-0.1,0.011,0.038,5.21,1.3,,-3.9,2.7,,0.0,-10.4,-6.6,3.0,-39.0,-3.0,-12.0,2.0,-2.0,0.0,1.0,-1.0,15.1,3.4,4.3,-11.5,0.2,-2.3,-6.5,-4.0,-0.1,2.1,2.4,4.5,2.7,-5.2,4.1,0.3,-2.6,
2024,64,B12,Texas,26.0,39.0,MWC,Colorado St.,,1.699,1.356,-0.178,3.144,-0.869,1.343,1.801,5.095,5.221,0.126,0.055,0.0,-2.0,2.0,-6.25,-0.9,-0.3,-2.2,3.2,1.8,1.7,6.2,-2.5,2.5,-6.2,1.7,-4.2,-1.1,2.9,0.8,3.6,0.4,-9.2,-1.6,3.4,-3.4,1.6,-1.6,1.326,0.088,1.548,-0.29,28.773,0.3,-2.3,-0.003,-0.009,6.666,-0.3,,9.6,-3.2,,0.0,6.6,12.8,-6.0,-7.0,9.0,-29.5,-1.0,0.0,-1.0,0.0,-6.0,21.17,-4.4,7.1,-4.2,3.3,0.1,-4.5,-4.1,7.0,-3.6,8.1,-1.3,-5.4,3.0,-3.5,0.9,-1.6,
2024,64,Amer,Florida Atlantic,32.0,33.0,B10,Northwestern,,4.432,4.332,5.209,2.304,-0.76,1.973,0.33,-3.714,0.07,3.784,-0.056,1.0,4.0,-3.0,10.133,1.8,-1.9,4.9,-11.9,2.5,-2.3,8.1,-1.0,1.0,-8.1,4.4,6.3,-1.0,-3.8,-2.3,-2.1,-3.6,-8.6,-20.8,-2.0,2.0,0.6,-0.6,4.229,-1.035,-0.763,0.458,-13.964,-2.8,0.7,0.051,-0.01,-10.433,-0.3,,6.4,-2.3,,0.0,4.8,8.7,-14.0,20.0,-17.0,-4.5,-2.0,3.0,1.0,2.0,7.0,-14.27,-3.4,2.1,-4.2,-3.4,4.3,9.4,-2.1,-2.6,2.2,-11.3,2.3,3.2,-3.8,2.0,-2.3,-0.6,
2024,64,SEC,Mississippi St.,29.0,36.0,B10,Michigan St.,,2.502,1.861,-1.421,-0.082,0.681,1.969,-2.051,-1.758,-0.106,1.652,-0.021,1.0,2.0,-1.0,4.189,0.2,-0.3,8.0,-0.2,4.0,-0.5,5.5,1.1,-1.1,-5.5,2.5,2.9,3.1,-3.4,-3.4,-2.9,2.9,-7.2,-6.6,-8.0,8.0,0.2,-0.2,1.887,-0.378,-0.096,0.171,-24.13,-3.4,3.7,-0.016,0.01,-2.042,0.59,,-6.8,4.6,,0.0,-14.9,-11.4,7.0,-12.0,-9.0,10.5,1.0,-2.0,-1.0,1.0,3.0,6.22,3.6,0.5,10.4,1.2,-4.0,8.0,2.7,3.2,0.5,-15.9,1.4,-3.2,-3.4,7.9,-3.4,-0.1,
2024,64,B10,Nebraska,30.0,35.0,SEC,Texas A&M,,1.816,2.767,0.188,-0.13,-4.221,-2.214,2.083,4.007,0.667,-3.34,0.05,-1.0,3.0,-4.0,10.873,7.8,-3.8,-5.8,-3.5,1.7,-0.5,-14.1,-2.0,2.0,14.1,1.9,5.8,-4.3,7.4,-2.0,-1.7,-2.8,12.6,-7.4,-6.4,6.4,3.2,-3.2,3.1,0.29,0.649,0.037,-27.376,4.5,-0.8,0.003,-0.045,-4.254,2.15,,-1.3,2.0,,0.0,-1.2,-3.3,-10.0,36.0,-23.0,-6.5,-3.0,-1.0,-4.0,-4.0,7.0,5.78,2.0,-1.7,1.9,-0.4,6.8,-8.5,-0.3,-3.2,8.2,2.2,-4.5,6.4,7.4,6.4,-2.0,-3.2,
2024,64,MWC,Utah St.,31.0,34.0,B12,TCU,,-1.55,-1.133,2.516,0.516,2.158,2.693,-2.178,-3.606,-0.35,3.256,-0.054,-2.0,4.0,-6.0,17.009,2.2,-0.7,4.9,-5.3,-2.2,-4.4,-7.0,3.2,-3.2,7.0,-1.5,5.9,2.2,-3.5,-3.8,0.9,-2.8,-3.1,-7.4,-3.2,3.2,-1.5,1.5,-1.379,-0.801,-0.065,-0.832,-31.794,-1.8,2.1,0.019,0.026,-10.075,2.0,,-2.1,2.8,,0.0,-1.5,-4.9,-3.0,20.0,-45.0,29.0,-1.0,1.0,0.0,0.0,12.0,11.76,-1.1,2.5,5.6,-2.5,4.0,1.4,0.7,-1.8,6.4,-4.6,5.3,0.3,-3.5,3.2,-3.8,1.5,
2024,32,BE,Connecticut,1.0,32.0,Amer,Florida Atlantic,,-2.811,-3.599,5.339,7.647,-6.375,-8.33,15.977,19.219,9.782,-9.437,0.155,1.0,6.0,-5.0,15.419,2.1,-4.6,-1.5,5.0,-0.9,-0.3,2.7,2.4,-2.4,-2.7,-2.8,2.5,-5.6,1.1,-1.7,6.4,1.6,12.7,8.1,-2.1,2.1,3.1,-3.1,-3.327,1.825,1.708,-1.055,36.69,2.2,-0.5,0.057,-0.068,13.206,10.1,,22.0,-8.7,,0.0,83.6,30.7,-36.0,-61.0,-36.0,-36.5,11.0,0.0,11.0,-3.0,12.0,37.78,9.2,3.9,2.9,0.7,4.9,-1.0,-7.4,3.8,-3.2,-1.1,-4.3,-0.8,1.1,2.1,-1.7,-3.1,
2024,32,BE,Connecticut,1.0,33.0,B10,Northwestern,,1.62,0.733,10.548,9.951,-7.135,-6.357,16.307,15.505,9.852,-5.653,0.099,2.0,10.0,-8.0,25.551,3.9,-6.5,3.4,-6.9,1.6,-2.6,10.8,1.4,-1.4,-10.8,1.6,8.8,-6.6,-2.7,-4.0,4.3,-2.0,4.1,-12.7,-4.1,4.1,3.7,-3.7,0.902,0.79,0.945,-0.597,22.726,-0.6,0.2,0.108,-0.078,2.773,9.8,,28.4,-11.0,,0.0,88.4,39.4,-50.0,-41.0,-53.0,-41.0,9.0,3.0,12.0,-1.0,19.0,23.51,5.8,6.0,-1.3,-2.7,9.2,8.4,-9.5,1.2,-1.0,-12.4,-2.0,2.4,-2.7,4.1,-4.0,-3.7,
2024,32,ACC,North Carolina,4.0,29.0,SEC,Mississippi St.,,2.561,3.397,5.345,4.118,-2.203,-2.544,6.663,5.897,4.161,-1.736,0.054,0.0,6.0,-6.0,17.647,-0.4,-1.3,-1.1,-4.1,-4.3,-3.3,-2.6,4.1,-4.1,2.6,2.5,-3.1,-4.2,2.9,2.0,1.1,-1.0,-1.3,-7.7,2.3,-2.3,5.0,-5.0,3.208,0.293,0.34,-0.067,45.202,8.2,-0.7,0.055,-0.019,-1.489,5.8,,10.2,-9.9,,0.0,18.8,20.1,-23.0,-30.0,-49.0,-19.5,5.0,3.0,8.0,-1.0,12.0,7.95,-5.3,-3.0,-0.9,-2.0,-4.2,-4.6,-7.4,-2.1,4.1,6.8,1.9,7.3,2.9,-2.2,2.0,-5.1,
2024,32,ACC,North Carolina,4.0,36.0,B10,Michigan St.,,5.064,5.259,3.924,4.036,-1.521,-0.575,4.611,4.139,4.055,-0.084,0.033,1.0,8.0,-7.0,21.836,-0.2,-1.6,6.9,-4.3,-0.3,-3.8,2.9,5.2,-5.2,-2.9,5.0,-0.2,-1.1,-0.5,-1.4,-1.8,1.9,-8.5,-14.3,-5.7,5.7,5.2,-5.2,5.095,-0.085,0.244,0.104,21.072,4.8,3.0,0.039,-0.009,-3.531,6.39,,3.4,-5.3,,0.0,3.9,8.7,-16.0,-42.0,-58.0,-9.0,6.0,1.0,7.0,0.0,15.0,14.17,-1.7,-2.5,9.5,-0.8,-8.2,3.4,-4.7,1.1,4.6,-9.1,3.3,4.1,-0.5,5.7,-1.4,-5.2,
2024,32,B12,Houston,3.0,30.0,B10,Nebraska,,-5.094,-5.342,2.102,3.002,-11.974,-10.525,13.528,13.601,3.545,-10.056,0.079,1.0,7.0,-6.0,18.538,-3.5,-2.3,-2.5,11.3,-2.2,8.3,9.1,-0.2,0.2,-9.1,-5.1,-4.4,-1.8,-1.1,-1.9,8.9,-3.4,-8.0,7.7,7.9,-7.9,0.8,-0.8,-5.327,-1.535,-1.59,-0.15,35.656,-6.0,-2.9,0.022,-0.12,5.435,8.2,,20.2,-8.9,,0.0,64.0,29.1,-33.0,-47.0,-33.0,-31.5,12.0,-2.0,10.0,0.0,14.0,10.96,7.7,3.7,-0.9,-1.3,4.8,-5.8,-1.0,2.0,-5.1,13.7,-4.2,-1.2,-1.1,-7.9,-1.9,-0.8,
2024,32,B12,Houston,3.0,35.0,SEC,Texas A&M,,-3.278,-2.575,2.29,2.872,-16.195,-12.739,15.611,17.608,4.212,-13.396,0.129,0.0,10.0,-10.0,29.412,4.3,-6.1,-8.3,7.8,-0.5,7.8,-5.0,-2.2,2.2,5.0,-3.2,1.4,-6.1,6.3,-3.9,7.2,-6.2,4.6,0.3,1.5,-1.5,4.0,-4.0,-2.227,-1.245,-0.941,-0.113,8.28,-1.5,-3.7,0.025,-0.165,1.181,10.35,,18.9,-6.9,,0.0,62.8,25.8,-43.0,-11.0,-56.0,-38.0,9.0,-3.0,6.0,-4.0,21.0,16.74,9.7,2.0,1.0,-1.7,11.6,-14.3,-1.3,-1.2,3.1,15.9,-8.7,5.2,6.3,-1.5,-3.9,-4.0,
2024,32,B10,Purdue,2.0,31.0,MWC,Utah St.,,-0.105,-1.153,6.877,9.371,-1.138,-4.632,14.004,17.707,12.062,-5.645,0.149,2.0,4.0,-2.0,7.234,1.9,-1.9,2.8,-7.4,0.8,-2.4,8.9,0.7,-0.7,-8.9,-0.1,-3.9,-5.0,8.7,2.4,-1.5,0.1,8.1,6.1,-1.6,1.6,-0.5,0.5,-0.911,0.812,2.509,-0.054,30.619,0.9,0.4,0.071,-0.014,13.547,7.7,,22.4,-8.9,,0.0,72.9,31.3,-36.0,-51.0,-12.0,-55.0,8.0,4.0,12.0,0.0,4.0,4.13,9.2,1.0,-3.7,0.0,2.5,-10.3,5.2,-11.0,-4.8,8.8,-8.6,10.5,8.7,1.6,2.4,0.5,
2024,32,B10,Purdue,2.0,34.0,B12,TCU,,-1.655,-2.287,9.393,9.887,1.02,-1.939,11.826,14.101,11.712,-2.389,0.095,0.0,8.0,-8.0,24.242,4.1,-2.6,7.7,-12.7,-1.4,-6.8,1.9,3.9,-3.9,-1.9,-1.6,2.0,-2.8,5.2,-1.4,-0.6,-2.7,5.0,-1.3,-4.8,4.8,-2.0,2.0,-2.29,0.011,2.444,-0.886,-1.175,-0.9,2.5,0.09,0.012,3.472,9.7,,20.3,-6.1,,0.0,71.4,26.4,-39.0,-31.0,-57.0,-26.0,7.0,5.0,12.0,0.0,16.0,15.89,8.1,3.5,1.9,-2.5,6.5,-8.9,5.9,-12.8,1.6,4.2,-3.3,10.8,5.2,4.8,-1.4,2.0,
2024,32,B12,Iowa St.,8.0,25.0,P12,Washington St.,,1.492,2.519,-0.204,0.433,-9.559,-10.069,10.502,10.935,0.857,-10.078,0.102,1.0,3.0,-2.0,6.684,-0.2,-0.2,4.4,2.5,-0.4,9.8,-1.3,-4.5,4.5,1.3,1.5,-0.9,0.0,0.9,-0.5,-1.4,2.1,12.3,14.6,0.0,0.0,-13.5,13.5,2.68,-1.702,-1.118,0.1,13.777,-0.4,-2.3,0.002,-0.097,7.802,5.0,,12.3,-3.4,,0.0,24.8,15.7,-39.0,-24.0,-28.0,-36.5,4.0,3.0,7.0,-1.0,6.0,13.43,-2.1,-1.2,17.1,-1.0,6.5,-6.9,8.7,-14.1,-3.7,6.9,-3.4,0.6,0.9,0.0,-0.5,13.5,
2024,32,B12,Iowa St.,8.0,40.0,MVC,Drake,,-0.501,-0.498,-3.791,-1.755,-10.392,-13.758,12.004,12.412,-1.191,-13.603,0.13,1.0,0.0,1.0,-2.406,-3.0,-3.9,3.5,4.2,1.8,8.3,7.4,-7.3,7.3,-7.4,-0.5,-3.4,-5.0,-1.6,-1.5,6.3,1.5,2.1,17.3,7.6,-7.6,-5.7,5.7,-0.199,1.234,0.498,0.038,28.519,-6.6,1.0,-0.032,-0.104,16.468,5.2,,17.4,-4.8,,0.0,30.8,22.2,-41.0,-58.0,-6.0,-46.5,6.0,3.0,9.0,-2.0,-1.0,60.84,7.2,4.5,5.4,2.3,2.9,-0.9,0.4,-4.7,-6.0,8.5,-7.9,-1.1,-1.6,-7.6,-1.5,5.7,
2024,32,P12,Arizona,5.0,28.0,A10,Dayton,,8.817,7.66,2.564,2.524,-5.308,-6.803,9.326,11.119,4.094,-7.025,0.098,2.0,1.0,1.0,-1.662,-1.6,0.8,-0.5,3.9,0.3,2.4,9.4,5.9,-5.9,-9.4,8.8,0.9,-0.4,-3.1,1.7,-2.3,-1.4,0.8,1.9,11.9,-11.9,2.2,-2.2,8.056,1.126,0.759,-0.242,43.443,-1.5,-2.2,0.025,-0.055,6.748,2.3,,19.5,-8.9,,0.0,84.1,28.4,-19.0,-55.0,-12.0,-26.0,5.0,2.0,7.0,1.0,1.0,11.92,-3.2,0.2,-3.4,2.2,-2.7,12.0,-2.3,3.6,1.4,0.0,-0.4,-1.4,-3.1,-11.9,1.7,-2.2,
2024,32,P12,Arizona,5.0,37.0,MWC,Nevada,,6.327,5.193,4.71,5.575,-3.154,-4.234,9.81,10.884,6.471,-4.413,0.09,1.0,0.0,1.0,-2.367,1.7,0.5,-9.5,-8.6,1.1,0.8,8.8,4.1,-4.1,-8.8,6.4,2.0,-1.3,0.6,2.1,-2.2,1.9,1.0,-2.3,1.0,-1.0,2.8,-2.8,5.279,0.138,1.256,-0.473,48.322,-0.4,1.4,0.05,-0.034,6.948,2.2,,19.3,-7.4,,0.0,83.3,26.7,-29.0,-12.0,1.0,-40.0,2.0,5.0,7.0,0.0,-1.0,6.59,-4.2,6.3,-5.1,0.8,-0.5,12.4,2.7,-5.2,-4.3,-11.4,-2.0,8.1,0.6,-1.0,2.1,-2.9,
2024,32,BE,Marquette,6.0,27.0,SEC,Florida,,-3.631,-2.714,-2.197,-1.023,-5.027,-5.571,4.548,3.97,-0.739,-4.709,0.038,-1.0,1.0,-2.0,4.958,3.6,0.9,-13.0,-6.0,-1.5,6.6,-11.5,-1.9,1.9,11.5,-3.7,4.3,0.2,1.6,1.4,-2.3,-1.2,4.1,18.2,-6.0,6.0,-10.4,10.4,-2.511,-0.436,-0.942,0.165,26.972,0.3,4.7,-0.02,-0.055,5.783,3.5,,13.8,-5.4,,0.0,43.0,19.2,-14.0,-9.0,-15.0,-10.5,3.0,2.0,5.0,-1.0,4.0,1.04,0.9,-1.8,12.3,-0.6,3.5,0.3,2.1,-4.8,2.1,-6.3,-3.8,-5.6,1.6,6.0,1.4,10.4,
2024,32,BE,Marquette,6.0,38.0,MWC,Boise St.,,2.729,2.17,1.356,4.32,-0.23,-2.032,6.352,8.101,4.894,-3.207,0.079,4.0,5.0,-1.0,6.863,3.5,-0.1,-10.5,-4.9,-2.2,4.3,-6.5,-7.7,7.7,6.5,2.7,4.8,-2.9,1.0,3.0,2.9,-2.9,7.4,11.7,-0.7,0.7,-6.2,6.2,2.445,-0.253,1.492,-0.175,38.154,-2.5,3.1,0.02,-0.009,9.383,5.6,,,,,,,,-13.0,-10.0,-33.0,-30.5,3.0,3.0,6.0,-1.0,5.0,13.33,1.1,4.4,-0.7,-0.1,2.5,4.6,-6.6,-0.5,4.3,-5.3,-0.3,-5.7,1.0,0.7,3.0,6.2,
2024,32,BE,Marquette,6.0,38.0,P12,Colorado,,0.244,1.469,-1.084,0.715,-1.307,-3.555,4.27,5.15,1.726,-3.424,0.047,0.0,1.0,-1.0,2.941,-0.2,0.4,-9.7,0.1,-3.8,5.9,-6.4,-6.8,6.8,6.4,0.2,2.4,-0.9,-3.6,1.7,4.3,-0.9,-1.8,15.9,-10.1,10.1,-7.8,7.8,1.376,-0.639,0.092,-0.328,18.172,-6.3,4.6,-0.009,-0.017,10.993,4.8,,9.9,-2.7,,0.0,32.6,12.6,-11.0,-48.0,-18.0,-22.5,5.0,0.0,5.0,0.0,3.0,16.14,4.3,2.5,0.8,-0.4,1.2,-6.2,-1.9,-4.9,4.2,-3.9,0.7,-2.9,-3.6,10.1,1.7,7.8,
2024,32,SEC,Tennessee,8.0,26.0,B12,Texas,,2.395,2.041,0.612,-1.505,-6.24,-9.072,7.568,3.609,-3.396,-7.005,0.037,0.0,4.0,-4.0,12.5,-2.2,-3.6,3.9,0.8,-2.0,0.3,1.9,1.4,-1.4,-1.9,2.4,-1.8,-3.1,-1.9,-3.4,1.9,-1.0,4.7,2.4,-6.4,6.4,-9.0,9.0,2.044,-0.07,-0.333,-0.026,4.985,-0.8,-1.2,0.007,-0.06,0.222,4.6,,12.0,-7.1,,0.0,61.3,19.1,-23.0,-21.0,-48.0,-18.0,3.0,2.0,5.0,-1.0,9.0,6.73,-5.4,-2.5,0.2,-3.5,-9.6,3.4,-2.7,-4.0,2.8,-9.9,-4.6,-5.0,-2.0,6.5,-3.5,9.0,
2024,32,SEC,Tennessee,8.0,39.0,ACC,Virginia,,9.323,9.29,9.756,11.599,-0.068,-2.297,13.896,11.716,11.006,-0.71,0.123,-1.0,1.0,-2.0,5.303,2.2,-0.8,9.2,10.1,1.4,-0.4,6.4,-0.5,0.5,-6.4,9.3,4.8,-2.3,-2.1,1.0,-2.3,-0.7,-2.2,-2.6,-8.6,8.6,-1.5,1.5,9.226,-1.239,-0.444,0.626,-5.666,11.2,-4.3,0.098,-0.001,8.325,4.6,,,,,,,,-47.0,-50.0,-40.0,-55.0,6.0,-3.0,3.0,0.0,4.0,61.21,-1.1,2.0,-4.6,-2.0,1.2,2.5,-4.2,2.1,4.7,-11.2,-2.2,-3.5,-2.1,8.7,1.1,1.5,
2024,32,SEC,Tennessee,8.0,39.0,MWC,Colorado St.,,4.094,3.398,0.434,1.639,-7.109,-7.729,9.369,8.704,1.825,-6.879,0.092,0.0,2.0,-2.0,6.25,-3.1,-3.9,1.7,4.0,-0.2,2.0,8.1,-1.1,1.1,-8.1,4.1,-6.0,-4.2,1.0,-2.6,5.5,-0.6,-4.5,0.8,-3.0,3.0,-7.4,7.4,3.37,0.018,1.215,-0.316,33.758,-0.5,-3.5,0.004,-0.069,6.888,4.3,,21.6,-10.3,,0.0,67.9,31.9,-29.0,-28.0,-39.0,-47.5,2.0,2.0,4.0,-1.0,3.0,27.9,-9.8,4.6,-4.0,-0.2,-9.5,-1.1,-6.8,3.0,-0.8,-1.8,-5.9,-10.4,1.0,3.0,-2.6,7.4,
2024,32,B10,Illinois,9.0,24.0,B12,BYU,,0.525,0.831,1.932,5.065,4.102,2.087,2.978,2.58,4.688,2.108,0.015,1.0,3.0,-2.0,6.774,-1.3,0.0,12.5,-5.0,-0.1,-3.7,3.4,-1.4,1.4,-3.4,0.5,-3.3,-1.6,0.1,2.5,0.5,1.2,-18.8,-4.6,12.4,-12.4,6.2,-6.2,0.887,0.286,-0.585,0.212,37.351,0.7,1.9,0.019,0.041,1.756,3.1,,7.7,-0.9,,0.0,27.2,8.6,3.0,-6.0,-31.0,-5.5,2.0,1.0,3.0,1.0,5.0,1.4,-0.7,1.0,-8.2,0.0,-7.9,11.0,-5.4,5.0,-1.6,1.4,0.1,1.1,0.1,-12.4,2.5,-6.2,
2024,32,B10,Illinois,9.0,41.0,A10,Duquesne,,3.718,3.565,14.03,18.63,4.24,4.014,14.616,14.057,19.007,4.95,0.161,0.0,3.0,-3.0,8.824,3.7,0.0,4.7,-8.2,-2.4,-7.2,6.3,3.9,-3.9,-6.3,3.7,5.1,-1.8,1.0,2.6,-4.5,-3.1,-9.4,-9.7,1.4,-1.4,9.4,-9.4,3.583,2.284,0.516,0.445,56.634,3.1,1.0,0.14,0.043,12.984,7.8,,23.6,-9.3,,0.0,46.4,32.9,-66.0,-51.0,-34.0,-79.0,6.0,0.0,6.0,-2.0,7.0,99.4,10.3,-1.9,0.6,0.8,11.9,3.4,6.0,-1.3,-7.0,-2.0,-6.7,10.6,1.0,-1.4,2.6,-9.4,
2024,32,B12,Baylor,12.0,21.0,ACC,Clemson,,-0.74,-0.502,3.627,5.064,-0.615,-0.304,5.368,4.93,5.492,0.562,0.045,0.0,1.0,-1.0,3.125,1.7,2.6,9.9,-0.3,2.8,3.5,7.4,-1.9,1.9,-7.4,-0.8,-1.0,4.8,4.0,-0.5,-2.7,3.0,0.5,8.8,1.9,-1.9,5.1,-5.1,-0.453,-0.051,0.206,-0.658,-5.946,-5.0,-1.4,0.034,-0.006,9.305,4.2,,13.8,-7.1,,0.0,43.5,20.9,-22.0,-15.0,-32.0,-18.0,5.0,-1.0,4.0,-1.0,4.0,5.46,-8.0,5.2,10.8,2.0,1.4,0.2,14.4,-3.3,-3.4,1.8,-1.9,8.2,4.0,-1.9,-0.5,-5.1,
